,0
2133,15102201
2134,18814630
2135,522164
2136,47898692
2137,23988449
2138,4345950
2139,45172785
2140,40653276
2141,40654989
2142,16734652
2143,48666517
2144,9576403
2145,45021554
2146,25772257
2147,15080135
2148,30778425
2149,36224180
2150,59841504
2151,58660262
2152,43639888
2153,58876413
2154,44981549
2155,20655774
2156,15749835
2157,30829015
2158,57681485
2159,43097961
2160,12131761
2161,30518861
2162,40310388
2163,85936606
2164,6814154
2165,31119292
2166,56370732
2167,79952089
2168,60819165
2169,21901175
2170,32793508
2171,933744
2172,2108223
2173,4595077
2174,45089586
2175,58264433
2176,58936867
2177,20167304
2178,122728369
2179,124087879
2180,109157424
2181,3544134
2182,12870928
2183,19103441
2184,35829000
2185,129330963
2186,8973226
2187,32372797
2188,654223
2189,60406291
2190,111836343
2191,105411854
2192,41508094
2193,142863350
2194,61343134
2195,40193000
2196,111633042
2197,40682778
2198,30926770
2199,150204955
2200,7341546
2201,128286631
2202,64597488
2203,145348782
2204,4324092
2205,157469613
2206,22848208
2207,156592561
2208,157864075
2209,143306447
2210,155409844
2211,26858616
2212,151729208
2213,25857908
2214,24030968
2215,80943
2216,62102465
2217,27853945
2218,176606429
2219,81820615
2220,20458480
2221,4627052
2222,128286621
2223,30657445
2224,60344267
2225,38021719
2226,90475604
2227,156079862
2228,82148976
2229,36623060
2230,95277868
2231,161572005
2232,125767772
2233,150253199
2234,7162732
2235,11422317
2236,53761743
2237,16547442
2238,202400144
2239,2902077
2240,61968063
2241,75081229
2242,14711760
2243,146063367
2244,36666989
2245,50317876
2246,95402051
2247,21304568
2248,102352243
2249,137734600
2250,6563223
2251,164765940
2252,145482521
2253,1885995
2254,173629592
2255,9767832
2256,25558929
2257,123790229
2258,190840096
2259,1842273
2260,1926061
2261,3083238
2262,2219158
2263,2167312
2264,3019419
2265,1810866
2266,4712782
2267,5511836
2268,4769311
2269,6849274
2270,361497
2271,5148819
2272,5925533
2273,7551855
2274,8239180
2275,5154642
2276,5981069
2277,3934869
2278,9004078
2279,12478904
2280,5891740
2281,9652059
2282,4521111
2283,6328206
2284,2517405
2285,3532908
2286,11384222
2287,7269712
2288,13107606
2289,15492624
2290,11666952
2291,12429094
2292,5600089
2293,26934920
2294,10325552
2295,13541206
2296,21463303
2297,9354845
2298,10049999
2299,3468536
2300,31418415
2301,25676642
2302,26587204
2303,22337119
2304,12083089
2305,24974573
2306,28265163
2307,11695748
2308,1838330
2309,30192111
2310,23993945
2311,24808594
2312,22681709
2313,10191005
2314,810727
2315,3109197
2316,14857153
2317,24255480
2318,9081166
2319,8661346
2320,45669264
2321,6022689
2322,19666991
2323,12326580
2324,34377312
2325,19987615
2326,18172626
2327,46965741
2328,61639642
2329,14243755
2330,49782759
2331,57310634
2332,16546819
2333,31702159
2334,25810656
2335,61562514
2336,57531426
2337,14432845
2338,82308940
2339,29919005
2340,16936513
2341,6627715
2342,19856726
2343,60486758
2344,1510161
2345,22624103
2346,59818353
2347,102100268
2348,104748550
2349,4945535
2350,12463096
2351,108919091
2352,1350757
2353,76304255
2354,18028091
2355,11147847
2356,58459314
2357,19521875
2358,62947890
2359,5644104
2360,38395975
2361,22096727
2362,65539887
2363,74198225
2364,132553301
2365,42777205
2366,31934810
2367,117007086
2368,14380840
2369,33013050
2370,10604538
2371,11022483
2372,140245571
2373,5254389
2374,99228039
2375,53192333
2376,128015977
2377,52436663
2378,6670403
2379,1324205
2380,6457351
2381,7292778
2382,70930935
2383,185012221
2384,121362087
2385,86787939
2386,8032505
2387,61860003
2388,170119312
2389,46114703
2390,161872676
2391,38682260
2392,67014999
2393,80240389
2394,131375590
2395,29822158
2396,16774040
2397,27840784
2398,79376494
2399,66110573
2400,77960804
2401,102287131
2402,13646281
2403,92824420
2404,46998753
2405,2904142
2406,121143330
2407,124659824
2408,144807799
2409,15443201
2410,58264655
2411,113894608
2412,171420389
2413,73486513
2414,25039453
2415,1813845
2416,122536725
2417,11444158
2418,165284059
2419,96713923
2420,9624413
2421,133866297
2422,6163755
2423,14521254
2424,6990460
2425,41378676
2426,86100464
2427,53212183
2428,23088591
2429,107633085
2430,107360151
2431,71799100
2432,134015366
2433,249482309
2434,100973879
2435,206659036
2436,227469000
2437,99085884
2438,38107067
2439,98419955
2440,80786566
2441,6280937
2442,239515157
2443,3932733
2444,53899268
2445,31812341
2446,6425283
2447,44362850
2448,41316715
2449,81349970
2450,94911373
2451,30554031
2452,29605175
2453,19005895
2454,34398780
2455,205884184
2456,68821233
2457,219196890
2458,36639428
2459,125889579
2460,59042275
2461,71214126
2462,72790381
2463,214996233
2464,59889956
2465,223325287
2466,14834981
2467,58840301
2468,3021138
2469,338223
2470,5520295
2471,1414441
2472,2204859
2473,4329396
2474,109769
2475,1195682
2476,396600
2477,5590087
2478,4868161
2479,3869142
2480,3000310
2481,3727423
2482,6488380
2483,5950708
2484,7855295
2485,6444178
2486,736816
2487,14926085
2488,11494634
2489,19866156
2490,15435429
2491,15462015
2492,15494994
2493,18077980
2494,12387109
2495,21687158
2496,19750714
2497,28502155
2498,18551966
2499,28447846
2500,4099196
2501,30214470
2502,29412653
2503,14593360
2504,26304421
2505,10769160
2506,24641332
2507,23975602
2508,10711593
2509,24606031
2510,48174360
2511,24622835
2512,58473782
2513,66285708
2514,54252605
2515,57999937
2516,36365883
2517,50078940
2518,63621687
2519,47446104
2520,49121214
2521,38985684
2522,7908136
2523,28627210
2524,35570608
2525,51423448
2526,8047040
2527,55890383
2528,78436780
2529,73450271
2530,15394223
2531,6276194
2532,80168495
2533,68448009
2534,22205531
2535,61116418
2536,79998697
2537,3513427
2538,116589749
2539,113056098
2540,83756851
2541,116835437
2542,92684906
2543,103534059
2544,50946610
2545,46985591
2546,92097835
2547,7910322
2548,35329009
2549,27201111
2550,66638063
2551,87557196
2552,35112387
2553,15994352
2554,112434577
2555,102515554
2556,91948116
2557,452140
2558,118193726
2559,25572172
2560,111883633
2561,43392024
2562,59910133
2563,108722356
2564,60262380
2565,150877989
2566,126782957
2567,27709480
2568,3609475
2569,121261897
2570,133821039
2571,126347630
2572,28162133
2573,28382319
2574,513608
2575,45697040
2576,102870005
2577,89346194
2578,5646151
2579,38322428
2580,69163644
2581,72448684
2582,159622442
2583,175391158
2584,163913085
2585,20606630
2586,10155848
2587,157833060
2588,79879853
2589,183964630
2590,163320774
2591,153372311
2592,9627279
2593,109592619
2594,51076043
2595,35325658
2596,184149052
2597,181765149
2598,59945184
2599,38399280
2600,195913314
2601,169879690
2602,23655694
2603,193219276
2604,81304364
2605,197365602
2606,194751761
2607,32860448
2608,21327665
2609,89427872
2610,224162307
2611,41996293
2612,43703690
2613,70516815
2614,227433838
2615,175446687
2616,229466620
2617,35878172
2618,174782007
2619,192563507
2620,259988673
2621,67340016
2622,212868933
2623,195789492
2624,48541499
2625,21425928
2626,174625451
2627,113672064
2628,48380418
2629,141283520
2630,216527939
2631,22290731
2632,156616470
2633,39048867
2634,28876308
2635,259830052
2636,51311318
2637,250700746
2638,117043594
2639,78772375
2640,976403
2641,954929
2642,5815078
2643,3218212
2644,7822759
2645,74160652
2646,20961234
2647,52455782
2648,6197627
2649,49064738
2650,12031427
2651,34944002
2652,62663871
2653,53471119
2654,29001031
2655,26682359
2656,5113344
2657,54883769
2658,56158684
2659,8519796
2660,8257523
2661,67282290
2662,52902936
2663,63449098
2664,88002985
2665,42117279
2666,49620751
2667,5984400
2668,27666461
2669,42665440
2670,34615494
2671,109546619
2672,22616731
2673,106423339
2674,4270391
2675,111326331
2676,34316288
2677,12757819
2678,99496782
2679,43173982
2680,111153662
2681,46803608
2682,106435164
2683,82166707
2684,1477544
2685,117305008
2686,108287463
2687,58391889
2688,48700235
2689,108642891
2690,113575952
2691,129815040
2692,53465243
2693,11355766
2694,84471567
2695,69502022
2696,38958093
2697,101542527
2698,126127439
2699,69748310
2700,64937054
2701,141197666
2702,27522663
2703,31231109
2704,47589877
2705,83318052
2706,124734426
2707,67610035
2708,12867420
2709,57910061
2710,111262288
2711,115387713
2712,149047117
2713,63737121
2714,155151716
2715,158857953
2716,95592757
2717,136538634
2718,75841118
2719,151038422
2720,49367859
2721,126866086
2722,82002444
2723,82180407
2724,135085268
2725,163337542
2726,58800692
2727,10496403
2728,40508336
2729,97376835
2730,170212830
2731,6067729
2732,7974189
2733,124168296
2734,40497716
2735,34065239
2736,145314782
2737,6268757
2738,39455755
2739,161810794
2740,125417757
2741,120846462
2742,57106475
2743,143833285
2744,110768580
2745,122725740
2746,28706841
2747,3034497
2748,74778435
2749,3580770
2750,40258919
2751,7809857
2752,176376189
2753,186194258
2754,209046363
2755,36598538
2756,61860262
2757,198195530
2758,153079652
2759,217745097
2760,387882
2761,1898566
2762,1772667
2763,1509009
2764,411539
2765,776569
2766,1846964
2767,4890372
2768,5797420
2769,1540683
2770,5282411
2771,2684487
2772,382485
2773,7441980
2774,6493580
2775,11719613
2776,1634957
2777,9863181
2778,9234481
2779,9803838
2780,12194095
2781,13725181
2782,10796360
2783,12651447
2784,2643819
2785,14249298
2786,11077476
2787,6050271
2788,6939377
2789,11920876
2790,2320325
2791,28418835
2792,9396645
2793,8731346
2794,25138490
2795,27477212
2796,13506537
2797,27403783
2798,4195456
2799,28150647
2800,12987456
2801,30503333
2802,13897211
2803,10856591
2804,34572948
2805,1123958
2806,21467732
2807,27021809
2808,33737339
2809,4525989
2810,7984598
2811,17022927
2812,33332228
2813,4965941
2814,52115562
2815,7721481
2816,56747507
2817,7782943
2818,13461819
2819,11133941
2820,30413539
2821,69293366
2822,3226230
2823,24539176
2824,52170360
2825,60242748
2826,15551344
2827,59208971
2828,9522249
2829,73739567
2830,42301688
2831,2608272
2832,4328672
2833,67658867
2834,64092578
2835,5996058
2836,64017422
2837,63493458
2838,11486226
2839,24634256
2840,14139008
2841,8573940
2842,29582059
2843,4582077
2844,2077510
2845,20270961
2846,47776372
2847,28108076
2848,16223265
2849,48545756
2850,63133826
2851,1279828
2852,10955549
2853,119644333
2854,12599407
2855,8996515
2856,4345374
2857,121454679
2858,48580289
2859,12195756
2860,21462614
2861,14769292
2862,57328333
2863,52359863
2864,26382778
2865,20453851
2866,27398158
2867,42451114
2868,90110787
2869,56128533
2870,33815822
2871,9817800
2872,40077854
2873,121284574
2874,5088213
2875,73213895
2876,143083489
2877,18204870
2878,132708637
2879,6806788
2880,18830546
2881,61831268
2882,108296795
2883,20564075
2884,2966179
2885,97712419
2886,114711134
2887,9465844
2888,111560014
2889,61533653
2890,6629487
2891,27228496
2892,489303
2893,5721364
2894,7915034
2895,58734534
2896,16014307
2897,158767442
2898,27346440
2899,95226878
2900,24776202
2901,19603343
2902,43384498
2903,173607146
2904,29315966
2905,171060615
2906,76668041
2907,45732377
2908,34874149
2909,178612613
2910,87067628
2911,42341295
2912,2026100
2913,36884106
2914,35821929
2915,35505879
2916,204722666
2917,26272264
2918,15022757
2919,105712155
2920,190005477
2921,7581268
2922,70551392
2923,34198197
2924,91497729
2925,38626626
2926,59231896
2927,53366186
2928,99319670
2929,31691800
2930,20166252
2931,23716693
2932,21423944
2933,112715901
2934,121110727
2935,105486431
2936,69086337
2937,196167535
2938,183001542
2939,94823111
2940,7332765
2941,29332366
2942,83172249
2943,171881519
2944,252402271
2945,215714037
2946,2391970
2947,2138135
2948,4294519
2949,2533135
2950,11074031
2951,15745058
2952,10460656
2953,1425411
2954,5696884
2955,11769208
2956,16151502
2957,7602790
2958,11675193
2959,8428342
2960,20944746
2961,15655152
2962,17431915
2963,6457945
2964,21046818
2965,23836549
2966,685146
2967,25659958
2968,17107252
2969,10952376
2970,27386087
2971,23646843
2972,30217407
2973,26158498
2974,9311148
2975,35420498
2976,18345984
2977,310461
2978,35008062
2979,29941912
2980,11241525
2981,34722475
2982,31508504
2983,11866703
2984,37523992
2985,30056674
2986,21864170
2987,23912512
2988,5330960
2989,19885217
2990,39080489
2991,20650720
2992,68587733
2993,56051929
2994,65908619
2995,9149995
2996,63076037
2997,79729641
2998,84364666
2999,13429502
3000,31608387
3001,25481060
3002,94886108
3003,18892592
3004,50920291
3005,5412664
3006,107726036
3007,64729702
3008,47314191
3009,120412719
3010,108793697
3011,56931336
3012,129783134
3013,105765377
3014,17363582
3015,121112329
3016,4010402
3017,23498810
3018,14457416
3019,32511654
3020,24017155
3021,167804069
3022,3046783
3023,63577495
3024,36616577
3025,109024474
3026,4756538
3027,179018568
3028,45953625
3029,104025007
3030,62663151
3031,23864476
3032,188055872
3033,27101782
3034,80987850
3035,132879093
3036,167485794
3037,54144085
3038,33473747
3039,81479073
3040,37272750
3041,39556665
3042,106059399
3043,196898689
3044,35932760
3045,191027309
3046,3906252
3047,124434516
3048,78092318
3049,43674241
3050,45017697
3051,202915131
3052,133045792
3053,11882542
3054,160815999
3055,160971125
3056,92593778
3057,81698278
3058,79836306
3059,86488641
3060,24010248
3061,156215059
3062,12637919
3063,20177103
3064,60890627
3065,19501342
3066,25420485
3067,214920
3068,22938571
3069,72262500
3070,160728118
3071,6524975
3072,3638605
3073,202986020
3074,34086056
3075,117124282
3076,32165532
3077,204033388
3078,32152508
3079,3460775
3080,246463875
3081,37361983
3082,61513964
3083,9475325
3084,51720734
3085,169861023
3086,260915237
3087,93601416
3088,70143742
3089,68294541
3090,137773976
3091,17546981
3092,250842276
3093,94990656
3094,152424887
3095,18399646
3096,217307707
3097,152479858
3098,261024335
3099,95308222
3100,15148443
3101,148132045
3102,2133585
3103,1918664
3104,2572059
3105,1396693
3106,5535881
3107,4432074
3108,1691244
3109,3277946
3110,8344970
3111,8492849
3112,5328437
3113,4398132
3114,9750244
3115,3913501
3116,10856666
3117,15407511
3118,15117962
3119,28867293
3120,28459748
3121,27946721
3122,15470594
3123,26702650
3124,8946282
3125,4329482
3126,19388827
3127,5624710
3128,15318707
3129,35110600
3130,10166260
3131,43080545
3132,48038663
3133,56250090
3134,47639222
3135,20558920
3136,44900259
3137,61809780
3138,29723724
3139,60271330
3140,54226043
3141,56223830
3142,23260147
3143,18555518
3144,16654466
3145,42361893
3146,31119210
3147,19024977
3148,16804437
3149,68678314
3150,22853719
3151,14858187
3152,90081961
3153,51890382
3154,9535361
3155,117634005
3156,67155845
3157,7346430
3158,8514599
3159,117522613
3160,27618598
3161,16163301
3162,53255888
3163,4849542
3164,28172465
3165,67876267
3166,25072005
3167,6566133
3168,89514450
3169,9736267
3170,62753280
3171,17977681
3172,94266565
3173,1619977
3174,21731911
3175,32698945
3176,82376595
3177,16474106
3178,64092978
3179,19546487
3180,75371676
3181,20412183
3182,50035953
3183,191982833
3184,174239784
3185,1633787
3186,206878898
3187,12983135
3188,126485740
3189,87663150
3190,31771009
3191,165065045
3192,3492702
3193,5384052
3194,4582005
3195,2401244
3196,1880854
3197,4614760
3198,5763891
3199,4705301
3200,569732
3201,4572674
3202,1105565
3203,2857601
3204,6110381
3205,2715673
3206,7060382
3207,650380
3208,846595
3209,2977348
3210,8780226
3211,5272576
3212,2884358
3213,9406669
3214,11110511
3215,4674309
3216,4859689
3217,11884655
3218,7864776
3219,10182871
3220,9105203
3221,3192053
3222,12289425
3223,2823684
3224,2327214
3225,16446670
3226,18074618
3227,5795976
3228,16697739
3229,20064697
3230,22387263
3231,25244283
3232,3577571
3233,5536290
3234,17746060
3235,8971400
3236,28676287
3237,30174662
3238,7460156
3239,28272254
3240,31883860
3241,8968953
3242,16602942
3243,1236449
3244,14346573
3245,24054020
3246,3388761
3247,6129663
3248,15465803
3249,23834145
3250,30165594
3251,21540523
3252,15292195
3253,21017644
3254,3852544
3255,17125435
3256,22842492
3257,39371214
3258,34666687
3259,35127150
3260,6399859
3261,13181569
3262,9403945
3263,3506983
3264,23922871
3265,2479097
3266,22084544
3267,4492282
3268,1786755
3269,24642062
3270,2016415
3271,13508770
3272,41123678
3273,41771819
3274,35908529
3275,46579993
3276,44470872
3277,47387669
3278,51964952
3279,15065469
3280,45651849
3281,5606448
3282,21995369
3283,4019046
3284,60787868
3285,31301159
3286,42223088
3287,5458260
3288,2248739
3289,54568083
3290,9026766
3291,54168381
3292,16889508
3293,46750423
3294,13394204
3295,21971112
3296,34582171
3297,25339421
3298,61295949
3299,49565764
3300,26662331
3301,31471886
3302,5631816
3303,1861087
3304,39504582
3305,45842834
3306,75358425
3307,49002604
3308,61693748
3309,773240
3310,37389898
3311,7351395
3312,9974200
3313,11861449
3314,44442906
3315,6673965
3316,8523253
3317,31922493
3318,8976096
3319,92799577
3320,6163489
3321,7152390
3322,79942611
3323,96985104
3324,47030638
3325,41235111
3326,14488133
3327,116413102
3328,76634571
